# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Tue Apr 13 07:44:16 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 7.30103 1.1032124758 2.4922184944    1.103  0.130  3.7559  4.326    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -9.4e-14      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 4.445 5.467 5.206 4.511 4.097 3.760 3.327 2.978 2.934
0.0152 0.01508 7.30103 1.1255623102 2.4958658218    1.125  0.206  3.7668  4.302    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-13      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 4.255 5.123 4.946 4.297 3.911 3.591 3.188 2.863 2.824
0.0152 0.01508 7.30103 1.1499999762 2.4996678829    1.149  0.285  3.7784  4.280    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-13      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 4.059 4.779 4.678 4.080 3.723 3.422 3.049 2.750 2.717
0.0152 0.01508 7.30103 1.1509647369 2.4998142719    1.150  0.288  3.7789  4.279    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-13      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 4.051 4.766 4.668 4.072 3.715 3.415 3.044 2.746 2.712
0.0152 0.01508 7.30103 1.1670008898 2.5022051334    1.166  0.331  3.7860  4.270    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-13      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 3.942 4.581 4.519 3.954 3.614 3.325 2.971 2.687 2.657
0.0152 0.01508 7.30103 1.1907162666 2.5056056976    1.190  0.363  3.7938  4.278    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-13      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 3.862 4.426 4.399 3.866 3.543 3.266 2.931 2.663 2.636
0.0152 0.01508 7.30103 1.2000000477 2.5068950653    1.200  0.371  3.7965  4.284    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-13      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 3.843 4.382 4.366 3.845 3.527 3.255 2.926 2.664 2.637
0.0152 0.01508 7.30103 1.2223265171 2.5099034309    1.222  0.388  3.8034  4.302    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-13      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.719e-03 -1.000 1.527e-02 3.799 4.279 4.288 3.795 3.493 3.231 2.918 2.669 2.646
0.0152 0.01508 7.30103 1.2472780943 2.5131192207    1.247  0.381  3.8073  4.335    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.719e-03 -1.000 1.527e-02 3.819 4.266 4.290 3.812 3.518 3.262 2.959 2.717 2.695
0.0152 0.01508 7.30103 1.2500000000 2.5134611130    1.250  0.379  3.8075  4.337    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-13      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.719e-03 -1.000 1.527e-02 3.821 4.267 4.292 3.815 3.521 3.265 2.963 2.721 2.699
0.0152 0.01508 7.30103 1.2659369707 2.5154292583    1.266  0.372  3.8085  4.355    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-13      0.00 7.093e-01 2.755e-01 2.709e-03 7.397e-04 6.718e-03 -1.000 1.526e-02 3.840 4.278 4.307 3.833 3.541 3.287 2.987 2.747 2.726
0.0152 0.01508 7.30103 1.2964137793 2.5190382004    1.296  0.380  3.8105  4.365    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-13      0.00 7.093e-01 2.755e-01 2.709e-03 7.397e-04 6.718e-03 -1.000 1.525e-02 3.821 4.243 4.278 3.813 3.525 3.274 2.978 2.741 2.721
0.0152 0.01508 7.30103 1.2999999523 2.5194499493    1.300  0.382  3.8107  4.365    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-13      0.00 7.093e-01 2.755e-01 2.709e-03 7.397e-04 6.718e-03 -1.000 1.525e-02 3.815 4.236 4.272 3.807 3.519 3.269 2.973 2.737 2.717
0.0152 0.01508 7.30103 1.3167980909 2.5213449001    1.317  0.390  3.8118  4.367    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -9.7e-14      0.00 7.093e-01 2.754e-01 2.709e-03 7.396e-04 6.718e-03 -1.000 1.527e-02 3.795 4.209 4.247 3.786 3.501 3.252 2.959 2.725 2.705
0.0152 0.01508 7.30103 1.3500001431 2.5249314308    1.350  0.447  3.8174  4.343    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-13      0.00 7.093e-01 2.754e-01 2.709e-03 7.396e-04 6.718e-03 -1.000 1.527e-02 3.653 4.037 4.080 3.640 3.366 3.126 2.846 2.624 2.605
0.0152 0.01508 7.30103 1.3696037531 2.5269553661    1.370  0.481  3.8208  4.329    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-13      0.00 7.093e-01 2.754e-01 2.708e-03 7.396e-04 6.718e-03 -1.000 1.526e-02 3.568 3.934 3.980 3.553 3.285 3.051 2.779 2.563 2.545
0.0152 0.01508 7.30103 1.4000000954 2.5299651623    1.400  0.535  3.8267  4.309    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-13      0.00 7.093e-01 2.754e-01 2.708e-03 7.396e-04 6.718e-03 -1.000 1.527e-02 3.434 3.772 3.820 3.414 3.158 2.934 2.675 2.472 2.455
0.0152 0.01508 7.30103 1.4500000477 2.5346016884    1.450  0.622  3.8388  4.285    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-13      0.00 7.093e-01 2.754e-01 2.708e-03 7.396e-04 6.717e-03 -1.000 1.527e-02 3.216 3.510 3.555 3.188 2.955 2.752 2.521 2.341 2.326
0.0152 0.01508 7.30103 1.4610230923 2.5355749130    1.461  0.642  3.8423  4.282    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-13      0.00 7.093e-01 2.754e-01 2.708e-03 7.396e-04 6.717e-03 -1.000 1.527e-02 3.165 3.448 3.491 3.135 2.909 2.711 2.488 2.315 2.300
0.0152 0.01508 7.30103 1.5000000000 2.5388846397    1.500  0.705  3.8543  4.279    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-13      0.00 7.093e-01 2.754e-01 2.708e-03 7.395e-04 6.717e-03 -1.000 1.526e-02 3.008 3.258 3.293 2.972 2.770 2.593 2.397 2.246 2.233
0.0152 0.01508 7.30103 1.5410350561 2.5421617031    1.541  0.765  3.8698  4.292    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.51e-14      0.00 7.093e-01 2.754e-01 2.708e-03 7.395e-04 6.717e-03 -1.000 1.527e-02 2.857 3.076 3.096 2.816 2.645 2.495 2.332 2.210 2.199
0.0152 0.01508 7.30103 1.5500001907 2.5428512096    1.550  0.776  3.8727  4.295    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.22e-14      0.00 7.093e-01 2.754e-01 2.708e-03 7.395e-04 6.717e-03 -1.000 1.527e-02 2.830 3.043 3.061 2.788 2.622 2.478 2.321 2.204 2.193
0.0152 0.01508 7.30103 1.6000000238 2.5465342999    1.600  0.832  3.8895  4.320    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.72e-14      0.00 7.094e-01 2.754e-01 2.708e-03 7.395e-04 6.716e-03 -1.000 1.527e-02 2.689 2.879 2.878 2.647 2.514 2.399 2.277 2.188 2.179
0.0152 0.01508 7.30103 1.6218404770 2.5480611324    1.621  0.854  3.8957  4.329    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.12e-14      0.00 7.094e-01 2.753e-01 2.708e-03 7.394e-04 6.716e-03 -1.000 1.527e-02 2.635 2.818 2.810 2.595 2.473 2.370 2.259 2.180 2.171
0.0152 0.01508 7.30103 1.6500000954 2.5499615669    1.649  0.886  3.9027  4.332    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.69e-14      0.00 7.094e-01 2.753e-01 2.708e-03 7.394e-04 6.716e-03 -1.000 1.527e-02 2.556 2.731 2.715 2.518 2.410 2.319 2.221 2.153 2.145
0.0152 0.01508 7.30103 1.7000000477 2.5531582832    1.699  0.941  3.9147  4.338    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.094e-01 2.753e-01 2.708e-03 7.394e-04 6.716e-03 -1.000 1.527e-02 2.417 2.581 2.552 2.387 2.303 2.232 2.156 2.104 2.097
0.0152 0.01508 7.30103 1.7500000000 2.5561456680    1.749  0.995  3.9261  4.342    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.094e-01 2.753e-01 2.708e-03 7.394e-04 6.715e-03 -1.000 1.527e-02 2.283 2.438 2.401 2.267 2.204 2.151 2.094 2.056 2.050
0.0152 0.01508 7.30103 1.8000000715 2.5589430332    1.799  1.047  3.9369  4.346    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.094e-01 2.753e-01 2.707e-03 7.393e-04 6.715e-03 -1.000 1.526e-02 2.154 2.300 2.263 2.157 2.112 2.074 2.034 2.008 2.003
0.0152 0.01508 7.30103 1.8500000238 2.5615673065    1.849  1.095  3.9469  4.350    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.094e-01 2.753e-01 2.707e-03 7.393e-04 6.715e-03 -1.000 1.526e-02 2.032 2.171 2.142 2.061 2.029 2.004 1.979 1.962 1.958
0.0152 0.01508 7.30103 1.9000000954 2.5640332699    1.899  1.143  3.9566  4.352    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.094e-01 2.753e-01 2.707e-03 7.393e-04 6.715e-03 -1.000 1.526e-02 1.913 2.045 2.031 1.970 1.950 1.935 1.924 1.914 1.912
0.0152 0.01508 7.30103 1.9500001669 2.5663545132    1.950  1.189  3.9659  4.354    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.095e-01 2.753e-01 2.707e-03 7.393e-04 6.714e-03 -1.000 1.526e-02 1.797 1.925 1.929 1.886 1.875 1.870 1.871 1.868 1.867
0.0152 0.01508 7.30103 2.0000000000 2.5685424805    2.000  1.234  3.9748  4.356    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.095e-01 2.752e-01 2.707e-03 7.392e-04 6.714e-03 -1.000 1.527e-02 1.686 1.813 1.835 1.808 1.806 1.808 1.820 1.822 1.823
0.0152 0.01508 7.30103 2.0499999523 2.5706083775    2.050  1.277  3.9832  4.357    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.095e-01 2.752e-01 2.707e-03 7.392e-04 6.714e-03 -1.000 1.526e-02 1.578 1.707 1.748 1.735 1.739 1.748 1.770 1.777 1.780
0.0152 0.01508 7.30103 2.0999999046 2.5725615025    2.099  1.319  3.9912  4.358    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.095e-01 2.752e-01 2.707e-03 7.392e-04 6.714e-03 -1.000 1.525e-02 1.472 1.603 1.665 1.665 1.675 1.689 1.721 1.731 1.736
0.0152 0.01508 7.30103 2.1500000954 2.5744106770    2.149  1.360  3.9991  4.358    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.095e-01 2.752e-01 2.707e-03 7.391e-04 6.714e-03 -1.000 1.526e-02 1.370 1.504 1.587 1.598 1.613 1.633 1.673 1.687 1.694
0.0152 0.01508 7.30103 2.2000000477 2.5761635303    2.199  1.400  4.0066  4.358    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.095e-01 2.752e-01 2.707e-03 7.391e-04 6.713e-03 -1.000 1.527e-02 1.269 1.408 1.512 1.534 1.552 1.576 1.625 1.642 1.652
0.0152 0.01508 7.30103 2.2500000000 2.5778269768    2.249  1.439  4.0140  4.359    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.095e-01 2.752e-01 2.707e-03 7.391e-04 6.713e-03 -1.000 1.527e-02 1.172 1.316 1.442 1.473 1.495 1.523 1.580 1.599 1.611
0.0152 0.01508 7.30103 2.2999999523 2.5794074535    2.299  1.477  4.0211  4.359    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.095e-01 2.752e-01 2.707e-03 7.391e-04 6.713e-03 -1.000 1.527e-02 1.078 1.226 1.373 1.412 1.437 1.469 1.534 1.556 1.570
0.0152 0.01508 7.30103 2.4000000954 2.5823426247    2.399  1.550  4.0343  4.357    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.095e-01 2.752e-01 2.707e-03 7.391e-04 6.713e-03 -1.000 1.525e-02 0.895 1.056 1.243 1.296 1.326 1.365 1.443 1.470 1.487
0.0152 0.01508 7.30103 2.5999999046 2.5874414444    2.600  1.685  4.0586  4.354    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.556 0.744 1.008 1.083 1.120 1.168 1.272 1.305 1.330
0.0152 0.01508 7.30103 2.8000001907 2.5917119980    2.800  1.811  4.0802  4.347    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.243 0.462 0.794 0.884 0.926 0.983 1.107 1.146 1.176
0.0152 0.01508 7.30103 3.0000000000 2.5953342915    3.000  1.927  4.0998  4.340    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.047 0.208 0.599 0.700 0.747 0.810 0.952 0.996 1.030
0.0152 0.01508 7.30103 3.2000000477 2.5984411240    3.199  2.035  4.1177  4.331    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.317 -0.022 0.419 0.530 0.581 0.649 0.806 0.855 0.892
0.0152 0.01508 7.30103 3.4000000954 2.6011312008    3.398  2.136  4.1344  4.322    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.571 -0.234 0.251 0.371 0.425 0.499 0.669 0.721 0.762
0.0152 0.01508 7.30103 3.6000001431 2.6034805775    3.598  2.232  4.1497  4.313    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.810 -0.432 0.092 0.220 0.277 0.356 0.538 0.593 0.637
0.0152 0.01508 7.30103 3.8000001907 2.6055479050    3.798  2.322  4.1640  4.304    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.034 -0.613 -0.057 0.079 0.139 0.222 0.415 0.473 0.519
0.0152 0.01508 7.30103 4.0000000000 2.6073791981    4.001  2.407  4.1773  4.294    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.247 -0.785 -0.198 -0.056 0.008 0.094 0.297 0.358 0.406
0.0152 0.01508 7.30103 4.1999998093 2.6090114117    4.198  2.488  4.1899  4.285    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.451 -0.946 -0.333 -0.184 -0.117 -0.027 0.184 0.248 0.298
0.0152 0.01508 7.30103 4.4000000954 2.6104743481    4.397  2.566  4.2019  4.275    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.645 -1.099 -0.462 -0.307 -0.238 -0.144 0.076 0.142 0.194
0.0152 0.01508 7.30103 4.5999999046 2.6117916107    4.598  2.640  4.2132  4.265    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.830 -1.245 -0.586 -0.425 -0.353 -0.255 -0.029 0.040 0.094
0.0152 0.01508 7.30103 4.6083288193 2.6118438244    4.606  2.643  4.2136  4.265    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.838 -1.251 -0.591 -0.430 -0.358 -0.260 -0.033 0.035 0.090
0.0152 0.01508 7.30103 4.8000001907 2.6129837036    4.798  2.711  4.2239  4.255    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.008 -1.385 -0.705 -0.539 -0.464 -0.363 -0.130 -0.059 -0.003
0.0152 0.01508 7.30103 5.0000000000 2.6140668392    4.999  2.779  4.2340  4.245    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.179 -1.519 -0.821 -0.650 -0.572 -0.468 -0.228 -0.156 -0.097
0.0152 0.01508 7.30103 5.1999998093 2.6150546074    5.200  2.845  4.2436  4.235    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.343 -1.649 -0.933 -0.757 -0.677 -0.570 -0.324 -0.250 -0.190
0.0152 0.01508 7.30103 5.2930269241 2.6154849529    5.293  2.875  4.2479  4.230    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.418 -1.708 -0.984 -0.806 -0.725 -0.617 -0.368 -0.292 -0.232
0.0152 0.01508 7.30103 5.3999996185 2.6159586906    5.401  2.909  4.2528  4.225    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.502 -1.775 -1.043 -0.862 -0.779 -0.670 -0.417 -0.341 -0.280
0.0152 0.01508 7.30103 5.5917057991 2.6167557240    5.593  2.968  4.2612  4.214    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.650 -1.892 -1.145 -0.960 -0.875 -0.763 -0.505 -0.427 -0.364
0.0152 0.01508 7.30103 5.5999994278 2.6167888641    5.601  2.971  4.2615  4.214    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.656 -1.897 -1.149 -0.964 -0.879 -0.767 -0.509 -0.431 -0.368
0.0152 0.01508 7.30103 5.7698392868 2.6174421310    5.771  3.021  4.2686  4.205    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.783 -1.998 -1.238 -1.049 -0.963 -0.848 -0.586 -0.506 -0.442
0.0152 0.01508 7.30103 5.8000001907 2.6175537109    5.801  3.030  4.2699  4.203    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.805 -2.016 -1.253 -1.064 -0.977 -0.862 -0.599 -0.520 -0.455
0.0152 0.01508 7.30103 5.9431304932 2.6180646420    5.944  3.072  4.2756  4.195    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.909 -2.099 -1.326 -1.134 -1.046 -0.929 -0.663 -0.582 -0.516
0.0152 0.01508 7.30103 6.0000000000 2.6182601452    6.000  3.088  4.2778  4.191    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.950 -2.132 -1.355 -1.162 -1.073 -0.956 -0.688 -0.607 -0.541
0.0152 0.01508 7.30103 6.1949362755 2.6188983917    6.195  3.143  4.2850  4.179    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.088 -2.244 -1.455 -1.258 -1.167 -1.048 -0.775 -0.692 -0.625
0.0152 0.01508 7.30103 6.1999998093 2.6189143658    6.200  3.145  4.2852  4.179    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.092 -2.247 -1.457 -1.260 -1.170 -1.050 -0.777 -0.695 -0.627
0.0152 0.01508 7.30103 6.4000000954 2.6195218563    6.399  3.200  4.2924  4.166    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.230 -2.359 -1.557 -1.357 -1.264 -1.142 -0.865 -0.781 -0.712
0.0152 0.01508 7.30103 6.4822239876 2.6197590828    6.481  3.222  4.2952  4.161    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.285 -2.404 -1.597 -1.396 -1.303 -1.180 -0.901 -0.816 -0.746
0.0152 0.01508 7.30103 6.7864909172 2.6205797195    6.783  3.303  4.3052  4.140    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.486 -2.570 -1.745 -1.539 -1.444 -1.318 -1.032 -0.945 -0.874
0.0152 0.01508 7.30103 7.0000000000 2.6211071014    6.996  3.358  4.3119  4.124    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.625 -2.685 -1.849 -1.640 -1.543 -1.414 -1.125 -1.036 -0.964
0.0152 0.01508 7.30103 7.1074132919 2.6213586330    7.104  3.385  4.3150  4.117    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.692 -2.741 -1.899 -1.689 -1.591 -1.462 -1.170 -1.081 -1.008
0.0152 0.01508 7.30103 7.4089326859 2.6220200062    7.407  3.459  4.3233  4.094    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.877 -2.898 -2.041 -1.827 -1.727 -1.596 -1.299 -1.208 -1.133
0.0152 0.01508 7.30103 7.6853079796 2.6225740910    7.685  3.526  4.3303  4.071    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.045 -3.042 -2.173 -1.956 -1.854 -1.721 -1.420 -1.327 -1.251
0.0152 0.01508 7.30103 7.9083161354 2.6229889393    7.909  3.580  4.3354  4.050    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.180 -3.160 -2.282 -2.063 -1.960 -1.825 -1.520 -1.426 -1.349
0.0152 0.01508 7.30103 8.0000000000 2.6231517792    8.001  3.602  4.3374  4.041    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.235 -3.208 -2.327 -2.107 -2.004 -1.868 -1.563 -1.468 -1.390
0.0152 0.01508 7.30103 8.0352277756 2.6232132912    8.036  3.610  4.3381  4.037    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.256 -3.227 -2.344 -2.124 -2.020 -1.884 -1.578 -1.484 -1.406
0.0152 0.01508 7.30103 8.2735977173 2.6236131191    8.273  3.666  4.3426  4.013    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.394 -3.350 -2.459 -2.237 -2.133 -1.995 -1.686 -1.591 -1.512
