# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Tue Apr 13 07:45:07 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 7.60206 7.6865596771 2.6225764751    7.686  3.861  4.1032  2.827    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.883 -4.744 -4.244 -4.120 -4.085 -4.031 -3.878 -3.839 -3.801
0.0152 0.01508 7.60206 7.6867599487 2.6225769520    7.686  3.860  4.0912  2.780    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.880 -4.773 -4.300 -4.182 -4.151 -4.102 -3.958 -3.923 -3.886
0.0152 0.01508 7.60206 7.6869511604 2.6225771904    7.686  3.858  4.0792  2.734    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.876 -4.798 -4.353 -4.242 -4.214 -4.170 -4.037 -4.004 -3.970
0.0152 0.01508 7.60206 7.6871337891 2.6225776672    7.687  3.856  4.0672  2.689    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.870 -4.818 -4.405 -4.299 -4.275 -4.235 -4.113 -4.084 -4.051
0.0152 0.01508 7.60206 7.6873087883 2.6225779057    7.687  3.854  4.0553  2.643    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.864 -4.834 -4.454 -4.354 -4.333 -4.298 -4.187 -4.162 -4.131
0.0152 0.01508 7.60206 7.6874747276 2.6225783825    7.687  3.851  4.0433  2.598    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.856 -4.846 -4.500 -4.407 -4.389 -4.359 -4.260 -4.238 -4.210
0.0152 0.01508 7.60206 7.6876330376 2.6225786209    7.687  3.847  4.0313  2.554    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.848 -4.854 -4.545 -4.457 -4.442 -4.418 -4.330 -4.313 -4.287
0.0152 0.01508 7.60206 7.6877837181 2.6225788593    7.687  3.844  4.0194  2.510    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.839 -4.857 -4.587 -4.505 -4.493 -4.474 -4.400 -4.386 -4.362
0.0152 0.01508 7.60206 7.6879272461 2.6225790977    7.687  3.840  4.0073  2.465    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.829 -4.857 -4.625 -4.551 -4.542 -4.528 -4.468 -4.459 -4.438
0.0152 0.01508 7.60206 7.6880631447 2.6225793362    7.688  3.836  3.9954  2.422    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.819 -4.854 -4.661 -4.594 -4.589 -4.581 -4.535 -4.530 -4.512
0.0152 0.01508 7.60206 7.6881928444 2.6225795746    7.688  3.831  3.9835  2.378    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.808 -4.846 -4.694 -4.635 -4.634 -4.632 -4.601 -4.601 -4.587
0.0152 0.01508 7.60206 7.6883172989 2.6225798130    7.688  3.827  3.9715  2.335    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.797 -4.835 -4.724 -4.674 -4.677 -4.682 -4.667 -4.672 -4.661
0.0152 0.01508 7.60206 7.6884355545 2.6225800514    7.688  3.822  3.9595  2.292    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.785 -4.818 -4.750 -4.711 -4.718 -4.730 -4.732 -4.743 -4.735
0.0152 0.01508 7.60206 7.6885480881 2.6225802898    7.688  3.817  3.9476  2.249    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.773 -4.796 -4.771 -4.743 -4.756 -4.776 -4.796 -4.812 -4.809
0.0152 0.01508 7.60206 7.6886553764 2.6225805283    7.688  3.812  3.9356  2.206    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.760 -4.766 -4.786 -4.771 -4.792 -4.820 -4.859 -4.882 -4.883
0.0152 0.01508 7.60206 7.6887588501 2.6225807667    7.688  3.807  3.9236  2.163    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.747 -4.726 -4.790 -4.793 -4.824 -4.862 -4.921 -4.952 -4.957
0.0152 0.01508 7.60206 7.6888566017 2.6225810051    7.688  3.802  3.9116  2.121    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.734 -4.676 -4.782 -4.808 -4.851 -4.902 -4.982 -5.023 -5.031
0.0152 0.01508 7.60206 7.6889495850 2.6225812435    7.688  3.796  3.8996  2.078    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.720 -4.618 -4.763 -4.816 -4.874 -4.939 -5.042 -5.094 -5.106
0.0152 0.01508 7.60206 7.6890382767 2.6225812435    7.689  3.791  3.8877  2.036    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.706 -4.554 -4.731 -4.816 -4.893 -4.974 -5.100 -5.166 -5.181
0.0152 0.01508 7.60206 7.6891222000 2.6225814819    7.689  3.785  3.8757  1.994    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.692 -4.488 -4.688 -4.809 -4.907 -5.007 -5.157 -5.238 -5.257
0.0152 0.01508 7.60206 7.6892027855 2.6225817204    7.689  3.779  3.8637  1.951    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.678 -4.418 -4.636 -4.797 -4.919 -5.039 -5.214 -5.312 -5.334
0.0152 0.01508 7.60206 7.6892971992 2.6225817204    7.689  3.772  3.8487  1.899    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.659 -4.324 -4.552 -4.776 -4.931 -5.078 -5.284 -5.406 -5.431
0.0152 0.01508 7.60206 7.6893687248 2.6225819588    7.689  3.766  3.8367  1.857    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.644 -4.242 -4.476 -4.755 -4.938 -5.108 -5.339 -5.482 -5.509
0.0152 0.01508 7.60206 7.6894369125 2.6225819588    7.689  3.759  3.8248  1.816    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.628 -4.156 -4.395 -4.730 -4.942 -5.133 -5.392 -5.556 -5.586
0.0152 0.01508 7.60206 7.6895008087 2.6225821972    7.689  3.753  3.8129  1.775    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.613 -4.063 -4.311 -4.701 -4.941 -5.155 -5.441 -5.629 -5.662
0.0152 0.01508 7.60206 7.6895627975 2.6225821972    7.689  3.746  3.8010  1.733    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.596 -3.950 -4.217 -4.668 -4.939 -5.177 -5.491 -5.703 -5.740
0.0152 0.01508 7.60206 7.6896209717 2.6225824356    7.689  3.740  3.7891  1.692    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.580 -3.827 -4.117 -4.631 -4.933 -5.195 -5.538 -5.775 -5.816
0.0152 0.01508 7.60206 7.6896772385 2.6225824356    7.689  3.733  3.7771  1.651    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.562 -3.669 -4.002 -4.590 -4.926 -5.213 -5.588 -5.852 -5.897
0.0152 0.01508 7.60206 7.6897425652 2.6225826740    7.689  3.724  3.7623  1.601    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.540 -3.452 -3.849 -4.530 -4.910 -5.229 -5.644 -5.944 -5.995
0.0152 0.01508 7.60206 7.6897921562 2.6225826740    7.689  3.717  3.7504  1.561    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.521 -3.266 -3.730 -4.480 -4.891 -5.233 -5.680 -6.009 -6.063
0.0152 0.01508 7.60206 7.6898398399 2.6225829124    7.689  3.709  3.7385  1.521    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.502 -3.060 -3.603 -4.423 -4.867 -5.232 -5.714 -6.073 -6.131
0.0152 0.01508 7.60206 7.6898851395 2.6225829124    7.689  3.701  3.7268  1.482    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.482 -2.850 -3.474 -4.360 -4.836 -5.223 -5.742 -6.134 -6.193
0.0152 0.01508 7.60206 7.6899285316 2.6225829124    7.689  3.692  3.7155  1.446    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.461 -2.625 -3.342 -4.294 -4.800 -5.209 -5.766 -6.189 -6.250
0.0152 0.01508 7.60206 7.6899714470 2.6225831509    7.689  3.683  3.7044  1.410    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.437 -2.388 -3.207 -4.222 -4.758 -5.188 -5.784 -6.239 -6.302
0.0152 0.01508 7.60206 7.6900162697 2.6225831509    7.690  3.672  3.6935  1.378    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.410 -2.135 -3.068 -4.143 -4.709 -5.159 -5.796 -6.281 -6.349
0.0152 0.01508 7.60206 7.6900658607 2.6225831509    7.690  3.659  3.6828  1.348    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.377 -1.890 -2.925 -4.058 -4.650 -5.118 -5.796 -6.308 -6.384
0.0152 0.01508 7.60206 7.6901268959 2.6225833893    7.690  3.642  3.6730  1.326    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.335 -1.708 -2.789 -3.970 -4.582 -5.064 -5.780 -6.310 -6.398
0.0152 0.01508 7.60206 7.6902222633 2.6225836277    7.690  3.617  3.6629  1.311    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.272 -1.507 -2.625 -3.854 -4.486 -4.983 -5.740 -6.287 -6.391
0.0152 0.01508 7.60206 7.6903300285 2.6225838661    7.690  3.590  3.6545  1.304    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.205 -1.286 -2.463 -3.734 -4.385 -4.900 -5.692 -6.257 -6.373
0.0152 0.01508 7.60206 7.6904478073 2.6225841045    7.690  3.570  3.6459  1.290    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.154 -1.019 -2.304 -3.618 -4.296 -4.832 -5.661 -6.251 -6.376
0.0152 0.01508 7.60206 7.6904907227 2.6225841045    7.690  3.567  3.6428  1.281    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.146 -0.930 -2.255 -3.585 -4.273 -4.818 -5.660 -6.260 -6.389
0.0152 0.01508 7.60206 7.6905732155 2.6225843430    7.690  3.580  3.6362  1.241    3  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.400e-04 6.720e-03 -1.000 1.527e-02 -4.180 -0.782 -2.198 -3.563 -4.274 -4.838 -5.709 -6.329 -6.464
0.0152 0.01508 7.60206 7.6906628609 2.6225843430    7.690  3.621  3.6282  1.167    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.703e-03 7.415e-04 6.720e-03 -1.000 1.527e-02 -4.283 -0.647 -2.183 -3.594 -4.334 -4.924 -5.830 -6.475 -6.620
0.0152 0.01508 7.60206 7.6907258034 2.6225845814    7.690  3.665  3.6220  1.099    3  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.667e-03 7.568e-04 6.720e-03 -1.000 1.528e-02 -4.392 -0.567 -2.195 -3.643 -4.407 -5.018 -5.952 -6.615 -6.768
0.0152 0.01508 7.60206 7.6907749176 2.6225845814    7.690  3.706  3.6171  1.038    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.091e-01 2.755e-01 2.550e-03 8.561e-04 6.720e-03 -1.000 1.536e-02 -4.495 -0.513 -2.218 -3.695 -4.478 -5.109 -6.066 -6.743 -6.902
0.0152 0.01508 7.60206 7.6908187866 2.6225848198    7.690  3.744  3.6127  0.983    3  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.091e-01 2.756e-01 2.396e-03 1.030e-03 6.720e-03 -1.000 1.535e-02 -4.590 -0.466 -2.239 -3.743 -4.545 -5.193 -6.170 -6.860 -7.025
0.0152 0.01508 7.60206 7.6908292770 2.6225848198    7.690  3.753  3.6117  0.970    3  0.000  0.468     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.091e-01 2.756e-01 2.360e-03 1.074e-03 6.720e-03 -1.000 1.534e-02 -4.612 -0.454 -2.244 -3.754 -4.560 -5.213 -6.195 -6.887 -7.054
0.0152 0.01508 7.60206 7.6908645630 2.6225848198    7.690  3.781  3.6088  0.930    3  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.091e-01 2.756e-01 2.272e-03 1.181e-03 6.720e-03 -1.000 1.531e-02 -4.682 -0.424 -2.261 -3.790 -4.609 -5.275 -6.271 -6.971 -7.143
0.0152 0.01508 7.60206 7.6909031868 2.6225848198    7.690  3.810  3.6058  0.890    3  0.000  0.435     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.091e-01 2.756e-01 2.193e-03 1.278e-03 6.720e-03 -1.000 1.530e-02 -4.754 -0.398 -2.279 -3.826 -4.658 -5.340 -6.350 -7.059 -7.235
0.0152 0.01508 7.60206 7.6909151077 2.6225848198    7.690  3.817  3.6051  0.879    3  0.000  0.432     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.090e-01 2.756e-01 2.178e-03 1.298e-03 6.720e-03 -1.000 1.533e-02 -4.773 -0.391 -2.284 -3.835 -4.671 -5.357 -6.371 -7.082 -7.259
0.0152 0.01508 7.60206 7.6909708977 2.6225850582    7.690  3.848  3.6021  0.836    3  0.000  0.420     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.090e-01 2.756e-01 2.120e-03 1.369e-03 6.720e-03 -1.000 1.536e-02 -4.849 -0.366 -2.304 -3.873 -4.723 -5.424 -6.453 -7.173 -7.355
0.0152 0.01508 7.60206 7.6910777092 2.6225852966    7.691  3.884  3.5985  0.786    3  0.000  0.409     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.090e-01 2.757e-01 2.060e-03 1.446e-03 6.716e-03 -1.000 1.537e-02 -4.939 -0.338 -2.326 -3.915 -4.782 -5.504 -6.551 -7.280 -7.467
0.0152 0.01508 7.60206 7.6912980080 2.6225855350    7.691  3.919  3.5949  0.737    3  0.000  0.400     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.084e-01 2.762e-01 2.001e-03 1.559e-03 6.671e-03 -1.000 1.537e-02 -5.027 -0.312 -2.344 -3.953 -4.836 -5.581 -6.647 -7.386 -7.579
0.0152 0.01508 7.60206 7.6919293404 2.6225867271    7.691  3.965  3.5902  0.672    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.051e-01 2.796e-01 1.919e-03 1.823e-03 6.483e-03 -1.000 1.540e-02 -5.142 -0.278 -2.367 -4.001 -4.907 -5.682 -6.772 -7.523 -7.724
0.0152 0.01508 7.60206 7.6926779747 2.6225883961    7.692  4.008  3.5860  0.612    3  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.993e-01 2.854e-01 1.852e-03 2.088e-03 6.276e-03 -1.000 1.536e-02 -5.251 -0.260 -2.387 -4.040 -4.968 -5.777 -6.891 -7.653 -7.860
0.0152 0.01508 7.60206 7.6934661865 2.6225898266    7.693  4.051  3.5821  0.554    3  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.922e-01 2.925e-01 1.798e-03 2.309e-03 6.101e-03 -1.000 1.535e-02 -5.356 -0.247 -2.409 -4.079 -5.028 -5.869 -7.005 -7.778 -7.992
0.0152 0.01508 7.60206 7.6944828033 2.6225917339    7.694  4.084  3.5791  0.509    3  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.869e-01 2.978e-01 1.765e-03 2.445e-03 5.992e-03 -1.000 1.534e-02 -5.439 -0.240 -2.425 -4.107 -5.072 -5.941 -7.095 -7.875 -8.094
0.0152 0.01508 7.60206 7.6965694427 2.6225957870    7.696  4.110  3.5767  0.473    3  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.832e-01 3.015e-01 1.746e-03 2.526e-03 5.926e-03 -1.000 1.530e-02 -5.505 -0.238 -2.432 -4.122 -5.102 -5.998 -7.168 -7.953 -8.176
0.0152 0.01508 7.60206 7.7046184540 2.6226110458    7.704  4.094  3.5785  0.497    4  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.832e-01 3.015e-01 1.746e-03 2.526e-03 5.926e-03 -1.000 1.530e-02 -5.466 -0.249 -2.438 -4.123 -5.091 -5.966 -7.124 -7.905 -8.125
0.0152 0.01508 7.60206 7.7184491158 2.6226375103    7.718  4.061  3.5822  0.545    4  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.833e-01 3.014e-01 1.746e-03 2.526e-03 5.926e-03 -1.000 1.530e-02 -5.383 -0.270 -2.436 -4.108 -5.057 -5.897 -7.033 -7.804 -8.018
0.0152 0.01508 7.60206 7.7286677361 2.6226568222    7.728  4.031  3.5855  0.589    4  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.833e-01 3.014e-01 1.746e-03 2.526e-03 5.926e-03 -1.000 1.530e-02 -5.307 -0.289 -2.428 -4.086 -5.018 -5.831 -6.949 -7.711 -7.920
0.0152 0.01508 7.60206 7.7376861572 2.6226739883    7.737  4.000  3.5887  0.633    4  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.833e-01 3.014e-01 1.746e-03 2.526e-03 5.926e-03 -1.000 1.530e-02 -5.231 -0.307 -2.419 -4.064 -4.979 -5.766 -6.865 -7.619 -7.823
0.0152 0.01508 7.60206 7.7476353645 2.6226928234    7.747  3.965  3.5925  0.684    4  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.833e-01 3.014e-01 1.746e-03 2.526e-03 5.926e-03 -1.000 1.529e-02 -5.142 -0.336 -2.407 -4.033 -4.929 -5.689 -6.768 -7.512 -7.709
0.0152 0.01508 7.60206 7.7563724518 2.6227092743    7.756  3.934  3.5959  0.729    4  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.833e-01 3.014e-01 1.746e-03 2.526e-03 5.926e-03 -1.000 1.529e-02 -5.065 -0.365 -2.396 -4.004 -4.884 -5.623 -6.684 -7.419 -7.611
0.0152 0.01508 7.60206 7.7685112953 2.6227321625    7.768  3.898  3.6001  0.782    4  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.833e-01 3.014e-01 1.746e-03 2.525e-03 5.926e-03 -1.000 1.529e-02 -4.976 -0.406 -2.388 -3.975 -4.834 -5.546 -6.586 -7.309 -7.495
0.0152 0.01508 7.60206 7.7827625275 2.6227588654    7.783  3.867  3.6044  0.832    4  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.833e-01 3.014e-01 1.746e-03 2.525e-03 5.926e-03 -1.000 1.529e-02 -4.897 -0.464 -2.386 -3.949 -4.789 -5.479 -6.497 -7.208 -7.387
0.0152 0.01508 7.60206 7.8082160950 2.6228060722    7.808  3.838  3.6105  0.886    4  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.833e-01 3.014e-01 1.746e-03 2.525e-03 5.926e-03 -1.000 1.529e-02 -4.826 -0.575 -2.421 -3.952 -4.766 -5.425 -6.414 -7.106 -7.277
0.0152 0.01508 7.60206 7.8214492798 2.6228306293    7.822  3.833  3.6134  0.904    4  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.833e-01 3.014e-01 1.746e-03 2.525e-03 5.927e-03 -1.000 1.529e-02 -4.813 -0.647 -2.455 -3.971 -4.773 -5.419 -6.395 -7.078 -7.245
0.0152 0.01508 7.60206 7.8333144188 2.6228525639    7.834  3.846  3.6173  0.908    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.014e-01 1.746e-03 2.524e-03 5.927e-03 -1.000 1.529e-02 -4.844 -0.777 -2.544 -4.043 -4.830 -5.461 -6.419 -7.089 -7.251
0.0152 0.01508 7.60206 7.8438186646 2.6228718758    7.844  3.882  3.6256  0.905    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.529e-02 -4.935 -1.078 -2.754 -4.217 -4.974 -5.574 -6.496 -7.137 -7.291
0.0152 0.01508 7.60206 7.8470249176 2.6228775978    7.847  3.901  3.6311  0.907    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.529e-02 -4.984 -1.271 -2.881 -4.318 -5.055 -5.637 -6.535 -7.158 -7.305
0.0152 0.01508 7.60206 7.8485159874 2.6228804588    7.849  3.922  3.6400  0.923    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.529e-02 -5.034 -1.565 -3.055 -4.448 -5.153 -5.708 -6.567 -7.162 -7.299
0.0152 0.01508 7.60206 7.8490076065 2.6228811741    7.849  3.928  3.6431  0.929    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.529e-02 -5.051 -1.664 -3.113 -4.489 -5.185 -5.731 -6.577 -7.163 -7.296
