931.0	0.8700	2.663E+17
932.0	0.8664	2.667E+17
933.0	0.8690	2.671E+17
934.0	0.8660	2.675E+17
935.0	0.8569	2.679E+17
936.0	0.8528	2.683E+17
937.0	0.8544	2.687E+17
938.0	0.8581	2.691E+17
939.0	0.8551	2.695E+17
940.0	0.8411	2.699E+17
941.0	0.8298	2.703E+17
942.0	0.8133	2.707E+17
943.0	0.8316	2.711E+17
944.0	0.8220	2.715E+17
945.0	0.8243	2.718E+17
946.0	0.8298	2.722E+17
947.0	0.8288	2.726E+17
948.0	0.8309	2.730E+17
949.0	0.8323	2.734E+17
950.0	0.8284	2.738E+17
951.0	0.8216	2.742E+17
952.0	0.8231	2.746E+17
953.0	0.8203	2.750E+17
954.0	0.8078	2.754E+17
955.0	0.7785	2.758E+17
956.0	0.7984	2.761E+17
957.0	0.8061	2.765E+17
958.0	0.8109	2.769E+17
959.0	0.8134	2.773E+17
960.0	0.8064	2.777E+17
961.0	0.8010	2.781E+17
962.0	0.8013	2.785E+17
963.0	0.7973	2.789E+17
964.0	0.7903	2.793E+17
965.0	0.7938	2.796E+17
966.0	0.7884	2.800E+17
967.0	0.7926	2.804E+17
968.0	0.7866	2.808E+17
969.0	0.7880	2.812E+17
970.0	0.7895	2.816E+17
971.0	0.7839	2.819E+17
972.0	0.7864	2.823E+17
973.0	0.7804	2.827E+17
974.0	0.7710	2.831E+17
975.0	0.7735	2.835E+17
976.0	0.7789	2.838E+17
977.0	0.7739	2.842E+17
978.0	0.7759	2.846E+17
979.0	0.7694	2.850E+17
980.0	0.7738	2.854E+17
981.0	0.7740	2.858E+17
982.0	0.7778	2.861E+17
983.0	0.7748	2.865E+17
984.0	0.7700	2.869E+17
985.0	0.7701	2.873E+17
986.0	0.7666	2.877E+17
987.0	0.7658	2.880E+17
988.0	0.7631	2.884E+17
989.0	0.7564	2.888E+17
990.0	0.7574	2.892E+17
991.0	0.7608	2.896E+17
992.0	0.7575	2.899E+17
993.0	0.7565	2.903E+17
994.0	0.7580	2.907E+17
995.0	0.7545	2.911E+17
996.0	0.7519	2.914E+17
997.0	0.7443	2.918E+17
998.0	0.7429	2.922E+17
999.0	0.7423	2.926E+17
1000	0.7434	2.928E+17
 

